ZipCode,Income,Income Change,Population,Density,White Percentage
95211,61145,1.00916,685306,298.36,35.9
66501,60450,1.03994,7053,5.35237,94.5
68505,58009,1.02315,285407,193.058,84.3
87931,30451,1.06752,11988,1.98053,68.4
58569,50962,1.15711,2394,0.674794,97.1
93667,51261,0.990179,930450,99.6912,32.7
89779,62503,0.923181,46997,38.6767,83.2
65065,52087,1.04702,44002,39.0565,95.3
79078,50651,1.07614,22150,16.2194,74.4
80013,73925,1.12911,572003,422.951,63.2
62334,51549,1.07876,19104,13.5748,97.4
98575,47770,1.02253,72797,17.3812,81.4
97063,50973,1.08503,25213,5.19743,77.6
78104,42032,0.935917,31861,27.9225,34.4
68542,58009,1.02315,285407,193.058,84.3
79235,48555,1.23573,6446,4.44311,43.1
66734,40174,1.0211,39134,41.3331,89
87508,59192,1.00742,144170,49.7869,43.9
73154,52855,1.10457,718633,661.449,59.3
78242,55456,1.05714,1714773,1031.61,30.3
75901,47714,1.0931,86771,73.0045,63.3
63804,42231,1.00422,39191,59.704,84.9
63625,40929,1.145,6696,5.18217,96.1
94074,113776,1.1914,718451,958.361,42.3
58335,44313,1.30393,6660,2.06122,43
75320,56854,1.06287,2368139,1838.46,33.1
76643,48199,1.06284,234906,160.669,58.9
65572,51665,1.07372,52274,58.9869,72.4
72842,42361,1.03786,22185,15.6752,76.7
79220,41618,1.10388,2444,1.86468,65.1
88029,27377,0.877,25095,6.05707,35.9
67232,54974,1.03043,498365,308.511,69.9
86351,50180,1.0396,211033,17.6051,82
78248,55456,1.05714,1714773,1031.61,30.3
80832,65334,1.04136,622263,177.516,72
74477,61566,0.995119,73085,82.4799,73.4
87537,,,40246,4.41935,12.8
84516,52055,0.948191,10976,1.48427,92.1
75173,94192,1.04935,782341,616.319,63.1
93065,84017,1.00005,823318,299.262,48.7
96136,56362,1.00461,34895,4.2569,66.7
78701,71767,1.19031,1024266,738.011,50.5
58533,50962,1.15711,2394,0.674794,97.1
78232,55456,1.05714,1714773,1031.61,30.3
93283,52479,0.999519,839631,68.3238,38.6
93464,71657,1.06972,423895,104.209,47.9
90057,64251,1.03872,9818605,1628.93,27.8
77866,46839,1.10845,194851,255.104,59.1
68938,56316,1.17709,6542,6.58391,90.8
75410,48534,1.05454,41964,42.6521,84.9
89131,56802,0.905533,1951269,157.751,48
68936,47989,1.13447,4959,4.00061,95.7
64465,58510,1.01079,20743,29.1264,94.5
76351,64476,1.13627,9054,6.7768,90.4
58750,59882,1.33507,6429,1.64405,94.3
85750,51037,1.00554,980263,76.3334,55.3
67347,45173,0.997806,35471,34.4274,80.9
99102,42163,1.03977,44776,9.66282,82.1
93204,53865,0.992306,152982,71.9489,35.2
99753,58987,0.981524,9492,0.0722119,15.9
75303,56854,1.06287,2368139,1838.46,33.1
84745,56877,1.0192,138115,35.8145,85.6
84138,71230,1.10136,1029655,730.283,74
99025,54852,1.04116,471221,120.052,86.7
77258,60146,1.04857,4092459,1703.04,33
63339,45753,0.975098,18516,16.5271,89.2
63061,55312,1.00992,101492,66.2901,96
94522,93712,1.07223,1049025,834.374,47.8
62638,48508,0.974464,35547,36.9399,89.8
72601,43262,1.0493,36903,39.7592,95.2
93427,71657,1.06972,423895,104.209,47.9
84047,71230,1.10136,1029655,730.283,74
65764,41551,0.978071,16777,19.4082,95.6
76433,48819,1.11694,37890,24.8156,77.5
97324,58655,1.09567,85579,64.2801,83.6
93266,53865,0.992306,152982,71.9489,35.2
95966,48443,1.00641,220000,77.285,75.2
84540,48673,1.05452,9225,1.50982,84.1
87517,36758,0.930189,32937,9.70043,36.3
61024,52743,1.00223,295266,310.012,72.5
58348,44313,1.30393,6660,2.06122,43
80701,51626,1.074,28159,12.6164,61.7
87052,59420,0.932354,131561,23.3739,47.5
72315,37237,0.999683,46480,33.3228,60.5
96007,50905,1.03893,177223,26.2302,82.4
95957,56955,1.00268,94737,96.3213,50.4
59929,45488,1.0945,28746,7.90748,68.1
65612,44808,0.978751,275174,256.51,89.5
74170,53902,1.05984,603403,666.276,65.2
84046,81250,2.00253,1059,0.836643,94.4
60004,62088,1.0323,5194675,2999.99,43.9
58426,57642,1.1586,21100,4.27646,94.8
80835,96658,1.09791,23086,7.45453,91
73947,46071,1.21185,2475,0.86067,76.5
98402,67868,1.05183,795225,204.571,70.3
80138,115314,1.04257,285465,203.939,85.2
67658,52806,1.31063,6970,4.68075,95.3
63362,61628,1.04489,52566,48.8159,93.9
63781,42985,1.13594,12363,12.5733,97.4
78222,55456,1.05714,1714773,1031.61,30.3
78837,45521,1.10361,48879,11.369,17.5
76484,45979,1.00345,28111,20.1231,78.1
65409,42846,0.954469,45156,41.5696,90.3
59832,48958,1.21792,3079,0.846423,96.4
86433,43266,0.975332,200186,9.76684,79.6
79949,44597,1.10085,800647,586.128,13.1
76693,48731,0.980811,19816,16.1819,68.9
82201,47096,0.983504,8667,2.2581,91.2
71941,41262,0.996131,32923,35.5104,84.1
62955,43081,1.40103,4320,15.6901,96.6
77355,77416,1.05808,455746,316.048,71.2
69339,51748,1.32841,9182,3.52048,87.8
99104,42163,1.03977,44776,9.66282,82.1
70501,54726,1.03202,221578,608.747,67.2
98493,67868,1.05183,795225,204.571,70.3
77592,69369,1.06683,291309,473.089,59.3
62462,51157,1.02809,22363,17.3794,98
77290,60146,1.04857,4092459,1703.04,33
64132,52805,1.02393,674158,661.245,63.3
76444,47893,1.21964,13974,10.5766,72.6
67761,58875,1.20134,1485,0.98278,91.2
68157,79549,1.04488,158840,364.008,83.8
62353,58762,1.36193,6937,13.2353,74.8
77627,48463,1.0277,252273,190.623,44.6
81433,46563,0.953807,699,1.08995,85.1
87413,50582,0.982161,130044,15.0834,42.5
98390,67868,1.05183,795225,204.571,70.3
76703,48199,1.06284,234906,160.669,58.9
97211,64337,1.16291,735334,767.333,72.1
77542,79270,1.08364,313166,159.287,53.2
83801,54457,1.05405,138494,47.8144,92
70772,47797,1.01545,33387,37.2002,47.9
60616,62088,1.0323,5194675,2999.99,43.9
93219,47518,0.97186,442179,59.3195,32.6
59333,56549,1.13267,9233,0.879454,60.2
61873,51692,1.02427,201081,117.579,70.9
62974,49053,1.08415,66357,93.0915,91.5
59260,55882,1.19188,7369,0.640945,86.4
77487,95561,1.07339,585375,494.248,36.2
78597,36125,0.670331,416,0.224711,20.7
91209,64251,1.03872,9818605,1628.93,27.8
59086,49194,1.13624,15636,2.73274,95.2
74567,37457,1.25622,11572,5.52361,73.9
78648,52278,1.12723,38066,51.9824,44.2
63070,63030,0.996003,218733,203.593,95.4
77481,95561,1.07339,585375,494.248,36.2
98442,67868,1.05183,795225,204.571,70.3
65633,46443,1.0073,32202,40.9456,96.1
75154,72213,1.06387,149610,112.863,65.5
58507,69719,1.16952,81308,22.7451,92.3
87021,37368,0.897029,27213,4.01485,21.5
97406,46396,1.11054,22364,7.44743,88.7
87140,51643,0.975476,662564,377.758,41.5
71292,41314,0.93044,153720,170.646,59.6
77026,60146,1.04857,4092459,1703.04,33
83836,48710,1.04156,40877,9.40143,94.4
75825,46044,1.11711,50845,34.3188,62.7
98248,59285,1.08442,201140,39.8951,81.9
71466,44852,0.989375,131613,71.9591,62
91394,64251,1.03872,9818605,1628.93,27.8
69366,39479,0.901841,614,0.433424,97.7
90633,85398,1.03021,3010232,2621.98,44.1
76086,74625,1.0911,116927,90.3823,85.3
65570,35277,1.00274,26008,13.9278,92.3
84741,48269,0.994272,7125,1.09614,93.2
86054,40054,0.903175,107449,7.14662,43.9
59339,59820,1.05711,8966,1.73642,94.5
59088,59117,1.09002,147972,27.0387,88.2
97269,76597,1.10789,375992,98.6589,84.5
75641,52329,1.00768,53330,40.7483,66.1
96757,77117,1.08086,154834,115.914,31.8
65247,40007,0.984949,15566,11.3034,94.7
62475,54951,1.05881,9698,11.7745,98.1
63850,40567,1.01255,29968,22.8812,96.5
98351,67868,1.05183,795225,204.571,70.3
98291,82751,1.1194,713335,149.922,74.3
65453,38036,0.988611,24696,20.6059,96.4
58201,51951,1.05314,66861,21.0587,88.6
71256,43083,0.992537,22721,17.674,67.8
85267,61606,1.0036,3817117,288.05,58.7
90012,64251,1.03872,9818605,1628.93,27.8
99223,54852,1.04116,471221,120.052,86.7
89422,41163,1.04151,4772,0.763958,68.5
81601,72898,1.00736,56389,11.2968,68.8
73463,49216,1.14993,47557,38.1814,72.5
77574,69369,1.06683,291309,473.089,59.3
84304,56840,1.08433,112656,52.896,85.5
94061,113776,1.1914,718451,958.361,42.3
84757,56877,1.0192,138115,35.8145,85.6
96765,78482,1.12564,67091,91.1019,30.7
62080,44432,0.9656,22140,18.538,93
99624,78281,1.15518,13592,0.563686,52.5
68979,56316,1.17709,6542,6.58391,90.8
85708,51037,1.00554,980263,76.3334,55.3
74723,43245,1.04176,42416,30.6661,73.8
78288,55456,1.05714,1714773,1031.61,30.3
92654,85398,1.03021,3010232,2621.98,44.1
88547,44597,1.10085,800647,586.128,13.1
62311,51549,1.07876,19104,13.5748,97.4
63136,65300,1.01744,998954,1162.35,68.9
75554,37955,0.918842,12860,8.46486,73.9
89012,56802,0.905533,1951269,157.751,48
87053,59420,0.932354,131561,23.3739,47.5
62977,41167,1.03583,24913,40.2042,92.4
64482,48385,1.02406,5685,5.95803,97.7
59748,42237,0.997228,34200,23.183,92.1
94129,104552,1.31505,805235,9914.67,41.9
63737,54964,1.07836,18971,24.2555,96.5
62707,60466,1.03824,197465,132.1,82.5
78502,38398,1.08026,774769,390.322,7.8
78535,37132,1.06519,406220,347.67,10.7
79910,44597,1.10085,800647,586.128,13.1
59732,44809,1.05027,9246,0.828088,92.7
93782,51261,0.990179,930450,99.6912,32.7
71210,41314,0.93044,153720,170.646,59.6
66961,48022,1.12493,4980,4.08088,97.4
66555,50234,1.04471,10117,6.59506,96.1
75712,53511,1.04016,209714,154.416,62.1
59644,56469,1.13383,5612,2.18661,94.6
85923,40054,0.903175,107449,7.14662,43.9
60653,62088,1.0323,5194675,2999.99,43.9
79247,48773,1.0907,13535,9.53477,63.4
65753,57019,1.00006,77422,88.5372,94.3
95248,58151,0.948743,45578,27.2753,83.5
62691,51997,1.12252,13642,21.5175,79.4
78403,55048,1.14072,340223,313.652,32.9
75456,46698,1.06236,32334,54.2008,49.2
99683,75905,1.00551,88995,0.769073,82.8
69166,50682,0.942066,647,0.501795,97.2
72348,35356,1.1736,28258,29.5971,42.4
62612,51997,1.12252,13642,21.5175,79.4
79504,44602,0.896982,13544,10.7104,89.1
88254,62982,1.21259,53829,9.10466,52.2
76624,48199,1.06284,234906,160.669,58.9
98397,67868,1.05183,795225,204.571,70.3
59274,47500,0.884442,1734,0.290909,97.4
93066,84017,1.00005,823318,299.262,48.7
85072,61606,1.0036,3817117,288.05,58.7
80244,73925,1.12911,572003,422.951,63.2
78761,71767,1.19031,1024266,738.011,50.5
87007,37368,0.897029,27213,4.01485,21.5
96020,53270,1.08581,20007,4.50422,85
79906,44597,1.10085,800647,586.128,13.1
75310,56854,1.06287,2368139,1838.46,33.1
82006,64220,1.09035,91738,19.2581,80.8
79414,50473,1.06356,278831,214.082,57.3
98444,67868,1.05183,795225,204.571,70.3
81326,64372,1.02323,51334,18.9941,80.3
98259,82751,1.1194,713335,149.922,74.3
99765,40000,1.06414,5588,0.00649341,21.8
76945,45551,1.05558,3320,2.56965,79.8
74947,39769,0.981623,50384,21.0985,73.1
78881,41752,1.06723,26405,12.8213,29
72373,43838,1.06201,17870,19.0762,74.7
68018,66718,1.03705,20780,15.4282,96.2
63852,34186,1.04375,31953,37.6703,82.9
75928,40950,0.980627,14445,11.242,74.9
99725,77095,1.03822,97581,2.39689,74.1
84736,52337,1.04903,5172,0.614844,91.6
80812,49375,1.11445,4814,1.12083,89.4
80231,63793,1.25741,600158,2262.2,52.2
91711,64251,1.03872,9818605,1628.93,27.8
77039,60146,1.04857,4092459,1703.04,33
64147,52805,1.02393,674158,661.245,63.3
78027,82390,1.10858,33410,37.8835,77.1
98532,50216,1.0265,75455,14.6035,86
71932,37035,1.02122,20662,16.3911,89.8
98929,49871,1.04315,243231,26.6752,47.7
97388,46061,1.03957,46034,23.4887,84.4
78241,55456,1.05714,1714773,1031.61,30.3
87064,,,40246,4.41935,12.8
84056,79690,1.06887,306479,276.963,85.8
64017,59857,1.00638,23494,24.1081,95.1
71427,44852,0.989375,131613,71.9591,62
63049,63030,0.996003,218733,203.593,95.4
78594,29944,1.17371,22134,29.2295,10.1
70156,39576,0.94732,343829,763.86,30.5
89821,77625,1.13386,1987,0.279943,83.6
94610,92574,1.19662,1510271,1290.13,34.1
98847,56135,1.03434,72453,10.9307,70.7
74105,53902,1.05984,603403,666.276,65.2
77704,48463,1.0277,252273,190.623,44.6
60545,91764,1.03007,114736,199.134,74.2
75667,52329,1.00768,53330,40.7483,66.1
69037,44350,1.07412,2008,1.26874,92.2
65101,57587,0.958619,75990,116.962,83.2
80731,50724,1.03195,4442,3.74627,79.4
98372,67868,1.05183,795225,204.571,70.3
75567,47505,1.0013,92565,70.1707,66.3
66551,64657,1.08531,21604,15.1111,91.1
73733,51332,1.13293,60580,36.9616,80.5
98082,89418,1.17822,1931249,399.364,64.8
78553,37132,1.06519,406220,347.67,10.7
63770,51730,1.04307,75674,81.0899,87.9
66103,44873,1.04524,157505,631.98,43.3
59535,38083,0.922265,6491,0.674345,47.9
81071,39784,0.890038,1398,0.481722,93.3
60419,62088,1.0323,5194675,2999.99,43.9
66549,64657,1.08531,21604,15.1111,91.1
94016,113776,1.1914,718451,958.361,42.3
92282,63948,0.992807,2189641,206.948,39.7
71280,41314,0.93044,153720,170.646,59.6
97101,59484,1.01646,99193,68.3639,79.1
62971,37802,1.05391,60218,63.411,76
59047,49194,1.13624,15636,2.73274,95.2
71225,41314,0.93044,153720,170.646,59.6
68172,61688,1.06646,517110,873.762,71.9
70066,66620,0.980116,52780,96.3623,66.2
85926,40054,0.903175,107449,7.14662,43.9
97874,33456,0.898284,1441,0.423529,90.7
76550,58194,1.12536,19677,20.0887,75.4
66517,49910,1.14024,71115,68.1367,79.5
75034,94192,1.04935,782341,616.319,63.1
76031,62066,1.01293,150934,144.685,76.6
85740,51037,1.00554,980263,76.3334,55.3
96782,82906,1.06081,953207,1352.38,19.1
83433,53311,1.12439,13242,3.51362,85.1
92782,85398,1.03021,3010232,2621.98,44.1
90711,64251,1.03872,9818605,1628.93,27.8
98339,54471,1.06091,29872,7.16379,89.3
63747,51730,1.04307,75674,81.0899,87.9
92328,52874,1.05831,18546,1.16661,66.3
69152,39115,0.905309,736,0.564698,98
79779,64630,1.40974,10658,9.25684,46.2
63155,41107,1.09554,319294,3325.57,42.2
58442,58144,1.2493,1990,0.934539,98.2
74454,61566,0.995119,73085,82.4799,73.4
85920,32963,0.979434,71518,4.22652,20.4
99014,54852,1.04116,471221,120.052,86.7
78762,71767,1.19031,1024266,738.011,50.5
67030,54974,1.03043,498365,308.511,69.9
85354,61606,1.0036,3817117,288.05,58.7
84061,100453,1.13379,36324,10.9854,85.4
59008,57538,1.05292,10078,2.44065,95.9
97901,42478,0.973249,31313,1.67092,63.6
76299,83376,1.05883,662614,486.442,64.4
78472,55048,1.14072,340223,313.652,32.9
75683,50906,1.02821,39309,47.4363,82.1
70820,52719,1.02388,440171,676.86,47
98535,47770,1.02253,72797,17.3812,81.4
92616,85398,1.03021,3010232,2621.98,44.1
58256,51951,1.05314,66861,21.0587,88.6
99017,42163,1.03977,44776,9.66282,82.1
76470,35325,0.976261,18583,14.2073,82.2
72639,36390,1.13279,8195,8.00491,95.2
73301,71767,1.19031,1024266,738.011,50.5
59257,54321,1.23095,3384,0.861029,94.6
84763,56877,1.0192,138115,35.8145,85.6
78146,42032,0.935917,31861,27.9225,34.4
87724,24085,0.758245,4687,1.03882,16.1
60020,86244,0.979745,703462,817.433,65.2
99686,82306,1.22248,9636,0.0620542,72.1
77453,49619,1.08149,41280,28.6403,47.7
76660,48823,1.11438,35089,25.5212,73.6
75039,56854,1.06287,2368139,1838.46,33.1
88584,44597,1.10085,800647,586.128,13.1
92357,60164,0.966223,2035210,67.9482,33.3
62995,50923,1.09736,12582,23.2368,87.9
85269,61606,1.0036,3817117,288.05,58.7
90295,64251,1.03872,9818605,1628.93,27.8
77090,60146,1.04857,4092459,1703.04,33
95633,80582,1.03244,181058,61.6373,79.9
79607,50818,1.07485,131506,101.897,67
91932,74855,1.06446,3095313,509.33,48.5
77257,60146,1.04857,4092459,1703.04,33
59749,50247,1.04806,7691,1.05492,95.4
98533,50216,1.0265,75455,14.6035,86
74647,45426,1.03128,46562,31.5061,77.6
67335,45173,0.997806,35471,34.4274,80.9
77238,60146,1.04857,4092459,1703.04,33
62918,49053,1.08415,66357,93.0915,91.5
95471,76753,1.08792,483878,187.546,66.1
71431,44852,0.989375,131613,71.9591,62
73052,45066,1.06968,27576,22.7822,79
60614,62088,1.0323,5194675,2999.99,43.9
78883,53683,1.08555,20485,19.6446,80.9
62934,42500,1.00299,5589,10.2293,97.1
94066,113776,1.1914,718451,958.361,42.3
76565,47500,1.04393,8517,7.34738,88
67865,50368,1.19093,2215,1.43662,88.8
79084,56576,1.01342,3034,2.13275,58.1
73939,50450,1.01398,20640,6.44788,52.8
67364,45173,0.997806,35471,34.4274,80.9
92837,85398,1.03021,3010232,2621.98,44.1
70952,54726,1.03202,221578,608.747,67.2
98505,69592,1.02436,252264,156.55,78.9
62046,57890,0.999582,269282,220.48,86.7
85035,61606,1.0036,3817117,288.05,58.7
92308,60164,0.966223,2035210,67.9482,33.3
78682,83679,1.09114,422679,276.188,63.8
77023,60146,1.04857,4092459,1703.04,33
75103,51935,1.08136,52579,43.3874,85.8
91611,64251,1.03872,9818605,1628.93,27.8
65659,44892,1.12366,31137,30.1238,95
66658,55199,1.04302,177934,193.132,75.6
73169,52855,1.10457,718633,661.449,59.3
78270,55456,1.05714,1714773,1031.61,30.3
62410,51432,1.0022,11947,28.8018,96.2
75099,56854,1.06287,2368139,1838.46,33.1
85618,55550,0.970973,375770,49.1811,58.7
99333,42163,1.03977,44776,9.66282,82.1
82520,54242,1.04851,40123,2.31708,71.5
77418,65365,1.10064,28417,32.9552,65.7
65723,43373,1.01433,38634,39.9825,91
81020,41945,0.986491,15507,2.05084,54.2
64508,50457,1.06746,89201,125.079,86.3
62203,53681,0.991401,270056,243.441,62.9
67862,46726,0.844689,2235,2.06118,60.4
76935,51675,1.11951,110224,51.772,57.9
71859,41355,1.03869,22609,21.0851,56.5
73034,52855,1.10457,718633,661.449,59.3
90702,64251,1.03872,9818605,1628.93,27.8
80933,65334,1.04136,622263,177.516,72
79927,44597,1.10085,800647,586.128,13.1
63866,35399,0.965131,18956,17.2882,81.1
64442,40168,1.02929,8957,7.18488,96.7
70049,54821,1.03149,45924,96.4775,40
66060,61793,0.974224,19126,20.4149,95
80031,67575,1.10865,441603,219.444,53.2
80421,66861,0.935521,16206,4.39129,91.6
60056,62088,1.0323,5194675,2999.99,43.9
61632,54770,0.987418,186494,168.608,72.7
62616,48508,0.974464,35547,36.9399,89.8
68372,58009,1.02315,285407,193.058,84.3
76687,42680,0.908354,23384,18.1595,61.7
64130,52805,1.02393,674158,661.245,63.3
75563,45345,1.11849,30464,22.2795,77.2
60072,84803,0.994437,308760,275.959,83.7
78578,37132,1.06519,406220,347.67,10.7
71833,35900,0.931797,13789,15.912,67.4
75277,56854,1.06287,2368139,1838.46,33.1
58568,40862,1.18256,4153,1.79934,12.4
78781,71767,1.19031,1024266,738.011,50.5
93422,70699,1.10533,269637,53.7743,71.1
79935,44597,1.10085,800647,586.128,13.1
85027,61606,1.0036,3817117,288.05,58.7
65619,44808,0.978751,275174,256.51,89.5
91322,64251,1.03872,9818605,1628.93,27.8
60061,86244,0.979745,703462,817.433,65.2
92051,74855,1.06446,3095313,509.33,48.5
73557,52227,1.06426,124098,77.4498,58.9
62777,60466,1.03824,197465,132.1,82.5
59604,62130,1.10916,63395,8.33893,92.4
74501,45346,1.03629,45837,22.3646,71.9
76266,83376,1.05883,662614,486.442,64.4
96137,56362,1.00461,34895,4.2569,66.7
77083,60146,1.04857,4092459,1703.04,33
67344,45173,0.997806,35471,34.4274,80.9
88032,39164,0.958198,209233,38.9272,30.1
73754,51332,1.13293,60580,36.9616,80.5
71259,34422,0.81927,20725,25.6925,61.3
77274,60146,1.04857,4092459,1703.04,33
89011,56802,0.905533,1951269,157.751,48
71469,27795,0.822009,39566,21.6989,53.4
90029,64251,1.03872,9818605,1628.93,27.8
65607,39412,1.07766,13982,17.6243,96.1
95301,50129,1.02543,255793,82.2914,31.9
85635,48649,0.972266,131346,15.1952,58.5
90210,64251,1.03872,9818605,1628.93,27.8
60910,57981,1.03005,113449,94.4546,73.4
66541,50234,1.04471,10117,6.59506,96.1
84128,71230,1.10136,1029655,730.283,74
76680,38032,1.09737,17866,16.7564,52.5
74750,35829,1.03383,33151,11.7366,65.8
70155,52558,0.978458,432552,597.071,56
95837,63902,1.01545,1418788,879.781,48.4
86335,50180,1.0396,211033,17.6051,82
64116,68367,1.04708,221939,326.036,84.1
68466,51662,1.06979,22311,15.097,96.1
68377,43295,0.910104,7547,7.63792,95.7
72839,37170,1.08971,25540,24.5169,83.5
93942,66676,1.00891,415057,81.0752,32.9
98104,89418,1.17822,1931249,399.364,64.8
93729,51261,0.990179,930450,99.6912,32.7
64501,50457,1.06746,89201,125.079,86.3
78860,38035,1.18391,54258,31.943,2.9
75961,43598,1.17814,64524,48.7662,61.5
96135,53270,1.08581,20007,4.50422,85
72633,43262,1.0493,36903,39.7592,95.2
77363,50298,1.14409,26604,24.1517,60.6
63113,41107,1.09554,319294,3325.57,42.2
73560,45757,0.990363,26446,22.1626,65.8
79356,55039,1.38076,6461,5.04076,45.8
75156,45798,1.03257,78532,59.7968,80.9
67510,49174,1.06447,64511,31.3965,86.1
79913,44597,1.10085,800647,586.128,13.1
80721,50724,1.03195,4442,3.74627,79.4
71956,43146,1.05026,96024,88.2752,84
80042,67575,1.10865,441603,219.444,53.2
99761,62949,1.02245,7523,0.0311109,11
80128,78943,1.07152,534543,403.609,79.9
74850,39265,1.07768,14003,11.4643,66.8
85927,32963,0.979434,71518,4.22652,20.4
61839,69271,1.11434,16729,22.3695,97.3
67122,42595,1.02748,6689,3.61188,93.5
93791,51261,0.990179,930450,99.6912,32.7
90055,64251,1.03872,9818605,1628.93,27.8
90202,64251,1.03872,9818605,1628.93,27.8
78017,42476,1.05996,17217,11.588,16.2
